,SEASON_ID,PERSON_ID,DISPLAY_FIRST_LAST,SC_FG_PCT_DIFF,SC_FG3_PCT_DIFF,PO_FT_PCT_DIFF,4Q_FT_PCT_DIFF,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,AGE,GP,GS,AVG_MIN
773,2012-13,201936,Tyreke Evans,,,,-0.05799999999999994,0.478,0.33799999999999997,0.775,0.9,3.6,4.4,3.5,2.0,1.4,0.4,23.0,31.0,65,61
774,2013-14,201936,Tyreke Evans,,,,0.0129999999999999,0.436,0.221,0.7709999999999999,1.1,3.7,4.7,5.0,2.4,1.2,0.3,24.0,28.2,72,22
775,2014-15,201936,Tyreke Evans,0.122,0.067,0.1060000000000001,-0.0119999999999999,0.447,0.304,0.6940000000000001,1.0,4.2,5.3,6.6,3.1,1.3,0.5,25.0,34.0,79,76
776,2015-16,201936,Tyreke Evans,0.09099999999999997,-0.02900000000000008,,-0.010000000000000009,0.433,0.38799999999999996,0.7959999999999999,0.8,4.4,5.2,6.6,2.9,1.3,0.3,26.0,30.6,25,25
777,2016-17,201936,Tyreke Evans,0.01333333333333342,0.006333333333333413,,0.04066666666666685,0.4063333333333334,0.3646666666666667,0.7440000000000001,0.3333333333333333,3.1,3.4333333333333336,3.0,1.5333333333333332,0.9,0.26666666666666666,27.0,20.133333333333336,40,6
778,2014-15,203957,Dante Exum,0.13799999999999996,0.064,,0.22499999999999998,0.349,0.314,0.625,0.3,1.3,1.6,2.4,1.4,0.5,0.2,19.0,22.2,82,41
779,2016-17,203957,Dante Exum,-0.013999999999999957,-0.057999999999999996,-0.20499999999999996,0.04500000000000004,0.42700000000000005,0.295,0.795,0.5,1.5,2.0,1.7,1.2,0.3,0.2,21.0,18.6,66,26
780,2011-12,202702,Kenneth Faried,,,-0.08499999999999996,-0.08099999999999996,0.586,0.0,0.665,3.1,4.6,7.7,0.8,1.2,0.7,1.0,22.0,22.6,46,39
781,2012-13,202702,Kenneth Faried,,,-0.12,0.04800000000000004,0.552,0.0,0.613,3.3,5.9,9.2,1.0,1.4,1.0,1.0,23.0,28.1,80,80
782,2013-14,202702,Kenneth Faried,,,,-0.07599999999999996,0.545,0.0,0.65,3.0,5.6,8.6,1.2,1.7,0.9,0.9,24.0,27.2,80,77
783,2014-15,202702,Kenneth Faried,0.11599999999999999,-0.375,,0.013999999999999901,0.507,0.125,0.691,3.2,5.7,8.9,1.2,1.6,0.8,0.8,25.0,27.8,75,71
784,2015-16,202702,Kenneth Faried,0.06999999999999995,0.5,,0.10399999999999998,0.5579999999999999,0.5,0.613,3.5,5.2,8.7,1.2,1.4,0.5,0.9,26.0,25.3,67,64
785,2016-17,202702,Kenneth Faried,0.1269999999999999,0.0,,0.04899999999999993,0.5479999999999999,0.0,0.693,3.0,4.6,7.6,0.9,1.0,0.7,0.7,27.0,21.2,61,34
786,2006-07,200770,Jordan Farmar,,,-0.14600000000000002,-0.18400000000000005,0.42200000000000004,0.32799999999999996,0.711,0.3,1.3,1.7,1.9,1.0,0.6,0.1,20.0,15.1,72,2
787,2007-08,200770,Jordan Farmar,,,-0.19599999999999995,0.05400000000000005,0.461,0.371,0.679,0.5,1.8,2.2,2.7,1.3,0.9,0.1,21.0,20.6,82,0
