,0,1,2,3,4,5,6,7,8,9
0,PERSON_ID,SEASON,0D_FQ,0D_FG_PCT,1D_FQ,1D_FG_PCT,2D_FQ,2D_FG_PCT,3D_FQ,3D_FG_PCT
1617,202390,2016-17,0.286,0.0,0.286,0.0,0.286,0.0,0.143,0.0
1618,2749,2016-17,0.315,0.486,0.122,0.394,0.115,0.328,0.213,0.492
1619,203526,2016-17,0.418,0.447,0.044,0.5,0.165,0.333,0.231,0.429
1620,1627777,2016-17,0.514,0.222,0.143,0.0,0.229,0.25,0.114,0.5
1621,203094,2016-17,0.676,0.44,0.162,0.389,0.09,0.2,0.072,0.125
1622,201149,2016-17,0.79,0.538,0.125,0.32,0.06,0.333,0.025,0.4
1623,203457,2016-17,0.743,0.601,0.195,0.567,0.046,0.571,0.013,0.75
1624,1717,2016-17,0.709,0.44,0.155,0.456,0.094,0.419,0.041,0.296
1625,203994,2016-17,0.627,0.521,0.146,0.474,0.115,0.533,0.112,0.397
1626,1628021,2016-17,0.469,0.684,0.259,0.524,0.099,0.25,0.148,0.667
1627,203948,2016-17,0.667,0.5,0.133,0.25,0.133,0.75,0.067,0.5
1628,203124,2016-17,0.801,0.547,0.143,0.424,0.022,0.556,0.031,0.231
1629,1627849,2016-17,0.731,0.474,0.077,0.5,0.077,0.0,0.115,0.667
1630,1626143,2016-17,0.321,0.605,0.3,0.458,0.226,0.542,0.146,0.406
1631,203506,2016-17,0.478,0.45,0.106,0.449,0.117,0.495,0.224,0.418
1632,203482,2016-17,0.685,0.534,0.13,0.379,0.106,0.556,0.069,0.514
1633,1626162,2016-17,0.586,0.399,0.166,0.493,0.127,0.429,0.102,0.489
1634,2585,2016-17,0.754,0.554,0.149,0.457,0.055,0.588,0.042,0.538
1635,1627834,2016-17,0.647,0.576,0.186,0.474,0.078,0.625,0.078,0.375
1636,203953,2016-17,0.45,0.514,0.186,0.53,0.148,0.45,0.185,0.453
1637,2225,2016-17,0.177,0.434,0.07,0.333,0.097,0.426,0.319,0.489
1638,202718,2016-17,0.523,0.345,0.158,0.314,0.171,0.395,0.131,0.276
1639,203934,2016-17,0.267,0.25,0.267,0.25,0.2,0.0,0.267,0.25
1640,202335,2016-17,0.802,0.394,0.076,0.379,0.073,0.429,0.05,0.526
1641,101108,2016-17,0.117,0.478,0.1,0.474,0.083,0.508,0.323,0.462
1642,203940,2016-17,0.556,0.4,0.278,0.6,0.111,0.333,0.037,0.0
1643,1626166,2016-17,0.342,0.379,0.088,0.235,0.083,0.438,0.212,0.268
1644,203901,2016-17,0.232,0.418,0.059,0.415,0.078,0.457,0.33,0.53
1645,1627780,2016-17,0.455,0.3,0.136,0.667,0.182,0.25,0.227,0.4
1646,1718,2016-17,0.657,0.413,0.186,0.308,0.1,0.429,0.057,0.5
1647,1627850,2016-17,0.724,0.619,0.172,0.2,0.034,1.0,0.069,0.5
1648,203486,2016-17,0.635,0.601,0.2,0.463,0.081,0.46,0.075,0.326
1649,203101,2016-17,0.739,0.544,0.152,0.357,0.087,0.25,0.022,0.0
1650,1627751,2016-17,0.895,0.588,0.079,0.667,0.018,0.0,0.009,1.0
1651,203490,2016-17,0.718,0.525,0.13,0.505,0.076,0.45,0.068,0.537
1652,1626171,2016-17,0.654,0.525,0.19,0.423,0.102,0.421,0.051,0.421
1653,204001,2016-17,0.651,0.463,0.158,0.458,0.122,0.408,0.068,0.373
1654,203939,2016-17,0.845,0.521,0.09,0.545,0.052,0.526,0.014,0.2
1655,1626181,2016-17,0.377,0.376,0.097,0.458,0.103,0.373,0.341,0.53
1656,1627816,2016-17,0.685,0.432,0.185,0.5,0.093,0.4,0.037,1.0
1657,101179,2016-17,0.625,0.133,0.083,0.5,0.083,0.0,0.167,0.0
1658,1627752,2016-17,0.465,0.424,0.19,0.426,0.19,0.352,0.134,0.342
1659,1627817,2016-17,0.448,0.538,0.103,0.0,0.103,0.333,0.172,0.4
1660,1626184,2016-17,0.418,0.415,0.061,0.667,0.082,0.5,0.276,0.37
1661,203944,2016-17,0.392,0.539,0.199,0.513,0.166,0.426,0.206,0.406
1662,2216,2016-17,0.587,0.48,0.168,0.441,0.128,0.293,0.103,0.475
1663,200755,2016-17,0.532,0.451,0.26,0.442,0.133,0.458,0.067,0.356
1664,203186,2016-17,0.814,0.603,0.116,0.455,0.046,0.385,0.021,0.167
1665,1626196,2016-17,0.508,0.354,0.104,0.453,0.113,0.466,0.15,0.481
1666,1627781,2016-17,0.309,0.476,0.368,0.48,0.206,0.214,0.118,0.375
1667,203085,2016-17,0.295,0.419,0.084,0.443,0.111,0.469,0.27,0.442
1668,203460,2016-17,0.814,0.476,0.108,0.44,0.058,0.444,0.019,0.222
1669,203148,2016-17,0.298,0.528,0.124,0.4,0.116,0.357,0.157,0.316
1670,203080,2016-17,0.464,0.505,0.219,0.628,0.173,0.471,0.128,0.56
1671,203922,2016-17,0.673,0.495,0.141,0.413,0.101,0.364,0.083,0.444
1672,200771,2016-17,0.208,0.398,0.133,0.319,0.122,0.409,0.286,0.413
1673,200765,2016-17,0.292,0.429,0.088,0.51,0.123,0.391,0.277,0.335
1674,201565,2016-17,0.15,0.418,0.134,0.462,0.174,0.503,0.355,0.484
1675,203082,2016-17,0.526,0.407,0.153,0.46,0.109,0.425,0.16,0.5
1676,1626179,2016-17,0.387,0.384,0.075,0.355,0.127,0.365,0.263,0.398
1677,201937,2016-17,0.35,0.361,0.08,0.346,0.077,0.5,0.194,0.421
1678,204014,2016-17,0.747,0.323,0.126,0.545,0.08,0.286,0.034,0.0
1679,201575,2016-17,0.706,0.402,0.155,0.31,0.102,0.263,0.037,0.429
1680,1626156,2016-17,0.308,0.423,0.11,0.411,0.097,0.44,0.285,0.413
1681,1627734,2016-17,0.665,0.388,0.139,0.403,0.114,0.473,0.081,0.385
1682,203967,2016-17,0.567,0.394,0.142,0.414,0.128,0.475,0.148,0.406
1683,203107,2016-17,0.396,0.404,0.076,0.455,0.111,0.313,0.25,0.528
1684,203471,2016-17,0.202,0.457,0.065,0.443,0.099,0.475,0.258,0.444
1685,2449,2016-17,0.729,0.5,0.093,0.385,0.057,0.5,0.114,0.438
1686,203118,2016-17,0.862,0.3,0.086,0.2,0.017,0.0,0.034,0.5
1687,200757,2016-17,0.62,0.424,0.143,0.571,0.097,0.474,0.12,0.362
1688,1627782,2016-17,0.397,0.304,0.224,0.385,0.19,0.545,0.155,0.556
1689,202338,2016-17,0.599,0.557,0.193,0.595,0.141,0.37,0.068,0.615
1690,201196,2016-17,0.259,0.368,0.099,0.423,0.118,0.581,0.255,0.313
1691,202697,2016-17,0.503,0.35,0.117,0.526,0.125,0.393,0.155,0.513
1692,1627783,2016-17,0.752,0.48,0.134,0.556,0.059,0.417,0.054,0.636
1693,203613,2016-17,0.33,0.445,0.147,0.393,0.19,0.38,0.255,0.453
1694,202713,2016-17,0.627,0.385,0.193,0.313,0.12,0.8,0.06,0.2
1695,203935,2016-17,0.511,0.386,0.105,0.308,0.125,0.366,0.181,0.333
1696,202397,2016-17,0.117,0.391,0.068,0.275,0.098,0.37,0.387,0.467
1697,2747,2016-17,0.676,0.375,0.11,0.308,0.054,0.211,0.104,0.27
1698,201160,2016-17,0.89,0.548,0.076,0.44,0.03,0.3,0.003,0.0
1699,203503,2016-17,0.773,0.445,0.084,0.622,0.069,0.324,0.067,0.472
1700,201578,2016-17,0.837,0.447,0.077,0.5,0.057,0.387,0.029,0.438
1701,201168,2016-17,0.677,0.476,0.129,0.5,0.032,0.0,0.161,0.4
1702,203917,2016-17,0.431,0.451,0.142,0.344,0.137,0.379,0.234,0.378
1703,202362,2016-17,0.227,0.481,0.076,0.444,0.151,0.556,0.311,0.378
1704,201155,2016-17,0.269,0.369,0.116,0.429,0.132,0.313,0.285,0.333
1705,203096,2016-17,0.83,0.333,0.021,1.0,0.085,0.25,0.064,0.0
1706,201952,2016-17,0.176,0.424,0.065,0.379,0.086,0.442,0.316,0.449
1707,203141,2016-17,0.751,0.371,0.11,0.37,0.103,0.395,0.036,0.4
1708,202066,2016-17,0.587,0.443,0.109,0.277,0.114,0.469,0.153,0.439
1709,1891,2016-17,0.691,0.429,0.103,0.56,0.095,0.435,0.103,0.36
1710,202738,2016-17,0.26,0.453,0.135,0.472,0.108,0.497,0.251,0.472
1711,202498,2016-17,0.576,0.4,0.267,0.415,0.099,0.333,0.058,0.357
1712,203138,2016-17,0.635,0.402,0.115,0.348,0.155,0.387,0.085,0.353
1713,202691,2016-17,0.662,0.496,0.14,0.443,0.086,0.353,0.095,0.417
1714,202684,2016-17,0.764,0.644,0.151,0.485,0.048,0.381,0.034,0.467
1715,201977,2016-17,0.433,0.429,0.129,0.444,0.152,0.438,0.157,0.303
1716,201229,2016-17,0.871,0.431,0.074,0.538,0.052,0.5,0.003,0.0
1717,1626157,2016-17,0.594,0.572,0.232,0.528,0.1,0.483,0.073,0.444
1718,200782,2016-17,0.657,0.441,0.124,0.379,0.092,0.349,0.109,0.412
1719,202323,2016-17,0.273,0.353,0.12,0.424,0.129,0.479,0.298,0.463
1720,1626167,2016-17,0.857,0.527,0.113,0.479,0.021,0.333,0.009,0.125
1721,2757,2016-17,0.127,0.4,0.096,0.368,0.162,0.406,0.274,0.5
1722,1627755,2016-17,0.094,0.35,0.085,0.444,0.099,0.476,0.306,0.4
1723,1627784,2016-17,0.684,0.462,0.158,0.333,0.079,0.0,0.079,0.667
1724,202685,2016-17,0.722,0.569,0.138,0.635,0.084,0.466,0.055,0.395
1725,1627756,2016-17,0.545,0.389,0.16,0.37,0.09,0.423,0.167,0.188
1726,1627832,2016-17,0.206,0.455,0.112,0.25,0.14,0.267,0.243,0.385
1727,2760,2016-17,0.571,0.25,0.214,0.667,0.143,0.0,0.071,1.0
1728,202349,2016-17,0.125,0.0,0.125,0.0,0.25,0.5,0.375,0.333
1729,1626173,2016-17,0.564,0.33,0.135,0.619,0.115,0.389,0.154,0.292
1730,203943,2016-17,0.673,0.519,0.13,0.371,0.082,0.409,0.1,0.407
1731,202696,2016-17,0.662,0.489,0.155,0.394,0.105,0.481,0.072,0.405
1732,2756,2016-17,0.529,0.264,0.169,0.435,0.088,0.417,0.103,0.357
1733,2548,2016-17,0.197,0.5,0.152,0.434,0.188,0.402,0.319,0.414
1734,203079,2016-17,0.282,0.449,0.101,0.403,0.133,0.364,0.29,0.438
1735,202689,2016-17,0.2,0.509,0.078,0.469,0.078,0.434,0.23,0.396
1736,202322,2016-17,0.142,0.423,0.05,0.465,0.073,0.495,0.323,0.437
1737,203933,2016-17,0.43,0.544,0.23,0.434,0.172,0.426,0.154,0.533
1738,201228,2016-17,0.452,0.339,0.145,0.444,0.093,0.435,0.21,0.442
1739,2561,2016-17,0.704,0.562,0.162,0.39,0.075,0.421,0.059,0.733
1740,201566,2016-17,0.194,0.42,0.096,0.427,0.087,0.432,0.283,0.422
1741,1627855,2016-17,0.651,0.429,0.198,0.471,0.093,0.0,0.023,0.0
1742,1627785,2016-17,0.24,0.438,0.105,0.396,0.127,0.5,0.325,0.409
1743,202355,2016-17,0.691,0.582,0.215,0.517,0.057,0.455,0.037,0.472
1744,203952,2016-17,0.269,0.557,0.206,0.424,0.207,0.429,0.244,0.403
1745,203912,2016-17,0.581,0.278,0.29,0.222,0.065,0.0,0.065,0.5
1746,1626210,2016-17,0.771,0.554,0.145,0.368,0.065,0.471,0.019,0.4
1747,101114,2016-17,0.313,0.41,0.07,0.39,0.065,0.395,0.229,0.463
1748,202682,2016-17,0.664,0.432,0.119,0.483,0.102,0.44,0.111,0.444
1749,101150,2016-17,0.274,0.451,0.123,0.361,0.152,0.384,0.319,0.483
1750,101107,2016-17,0.744,0.42,0.107,0.347,0.118,0.446,0.031,0.682
1751,202130,2016-17,0.565,0.385,0.087,0.0,0.217,0.4,0.13,0.333
1752,1627786,2016-17,0.566,0.447,0.157,0.385,0.145,0.417,0.114,0.474
1753,1627787,2016-17,0.786,0.273,0.071,0.0,0.071,0.0,0.071,1.0
1754,1626159,2016-17,0.313,0.31,0.198,0.422,0.128,0.414,0.225,0.333
1755,203481,2016-17,0.893,0.554,0.078,0.375,0.019,0.5,0.01,0.0
1756,1626174,2016-17,0.826,0.526,0.087,0.5,0.043,0.0,0.043,1.0
1757,1897,2016-17,0.544,0.216,0.162,0.455,0.147,0.3,0.132,0.222
1758,201148,2016-17,0.739,0.707,0.134,0.556,0.067,0.222,0.06,0.0
1759,1626153,2016-17,0.219,0.44,0.105,0.167,0.132,0.467,0.263,0.4
1760,203923,2016-17,0.776,0.422,0.052,1.0,0.121,0.143,0.052,0.667
1761,1626202,2016-17,0.188,0.462,0.145,0.2,0.087,0.333,0.333,0.304
1762,201156,2016-17,0.521,0.456,0.192,0.421,0.135,0.329,0.138,0.46
1763,201152,2016-17,0.671,0.539,0.174,0.576,0.059,0.475,0.088,0.35
1764,203469,2016-17,0.7,0.623,0.221,0.48,0.054,0.417,0.025,0.273
1765,203092,2016-17,0.867,0.496,0.089,0.5,0.038,0.333,0.006,1.0
1766,1627835,2016-17,0.57,0.405,0.181,0.45,0.122,0.37,0.1,0.273
1767,1627826,2016-17,0.822,0.562,0.097,0.348,0.072,0.412,0.008,0.5
