PERSON_ID,SEASON,CT_W_PCT,CT_FG_PCT,CT_FGA,CT_FG3_PCT,CT_FG3A,CT_FT_PCT
201563,2014-15,0.4,0.5,1.2,0,0,1
201158,2014-15,0.313,0.714,0.4,0.5,0.3,0.75
203461,2014-15,0,0,0,0,0,0
201976,2014-15,0.545,0.3,0.5,0.143,0.3,0.75
204021,2014-15,1,0,0,0,0,0
202687,2014-15,0.4,0,0,0,0,0.5
204028,2014-15,0.25,0.5,0.3,0,0,0.5
201971,2014-15,0,0.5,2,0,0,0
2581,2014-15,0.435,0.167,0.3,0.25,0.2,0
202339,2014-15,0.452,0.442,1.2,0.4,0.2,0.767
202711,2014-15,0.438,0.273,0.7,0.273,0.7,0.75
101106,2014-15,0.769,0.4,0.4,0,0,0
2588,2014-15,0.455,0,0.1,0,0,0
202344,2014-15,0.375,0,0,0,0,0.714
2430,2014-15,0.5,0.643,0.8,0,0,0.5
2547,2014-15,0.632,0.611,0.9,0.286,0.4,0.75
202340,2014-15,0.447,0.476,1.1,0.412,0.4,0.818
1882,2014-15,0.5,0,0,0,0,0
201147,2014-15,0.516,0.364,0.4,0.75,0.1,0.8
201166,2014-15,0.577,0.421,0.7,0.375,0.3,0.833
203913,2014-15,0.4,1,0.4,1,0.2,1
203485,2014-15,0.4,0,0,0,0,0
203900,2014-15,0.667,0,0.3,0,0.3,0
200769,2014-15,1,0,0,0,0,1
977,2014-15,0.35,0.339,3,0.313,0.8,0.792
201978,2014-15,0.182,0.5,0.9,0.5,0.5,0
203504,2014-15,0.333,0.293,1.4,0.125,0.5,0.933
202692,2014-15,0.417,0.25,0.7,0,0.1,0.75
2406,2014-15,0.417,1,0.3,1,0.2,0.667
202710,2014-15,0.694,0.381,0.6,0.429,0.2,0.931
2446,2014-15,0.448,0.273,0.4,0.222,0.3,0.778
202779,2014-15,0,0,0,0,0,0
101198,2014-15,0,0.2,2.5,0,1,0
201979,2014-15,0.636,0.5,0.2,0,0.1,1
101181,2014-15,0.286,0.462,0.9,0.6,0.4,1
203484,2014-15,0.382,0.293,1.2,0.229,1,0.5
203477,2014-15,0.455,0,0.6,0,0.4,0
203991,2014-15,1,0,0,0,0,0
201960,2014-15,0.75,0.286,0.5,0.333,0.3,0.5
1713,2014-15,0.667,0.429,0.4,0.6,0.3,0.75
203487,2014-15,0.462,0.323,1.2,0.333,0.1,0.857
201956,2014-15,0.571,0,0.3,0,0.1,1
201596,2014-15,0.586,0.353,0.6,0.25,0.3,0.75
2199,2014-15,0.719,0.556,0.3,0,0,0.692
201163,2014-15,0.375,0.364,0.7,0.375,0.5,0.5
203546,2014-15,0,0,0,0,0,0
203903,2014-15,0.278,0.333,1.3,0,0.3,0.947
202708,2014-15,0.583,0.6,0.2,0.6,0.2,0.6
201954,2014-15,0.476,0.407,1.3,0.333,0.4,0.7
2555,2014-15,0.25,0,0,0,0,0.75
201144,2014-15,0.694,0.528,1.5,0.526,0.5,0.818
203142,2014-15,0.182,0.375,0.7,0,0.2,0
203955,2014-15,1,0,1,0,0,1
202326,2014-15,0.5,0.455,1.3,0,0,0.963
203496,2014-15,0.391,0.211,0.8,0.182,0.5,0.75
203459,2014-15,0.5,0,0.2,0,0.2,0
2037,2014-15,0.6,0.467,0.6,0.5,0.2,0.882
203109,2014-15,0.586,0.462,0.4,0.5,0.1,1
201967,2014-15,0.571,0.6,0.2,0,0,0.5
203099,2014-15,0,0,0,0,0,0
201939,2014-15,0.81,0.444,1.7,0.286,0.7,0.938
2223,2014-15,0.167,0,0.2,0,0,0
203584,2014-15,0.167,0,0.3,0,0.2,0
203540,2014-15,0.75,1,0.3,1,0.3,0
203561,2014-15,0,0,0,0,0,0
203076,2014-15,0.5,0.647,1.1,0.5,0.1,0.84
202334,2014-15,0.25,0.833,0.5,0,0,0.25
201175,2014-15,0.333,0,0,0,0,0
201948,2014-15,0,0,1,0,0,0
201942,2014-15,0.586,0.453,1.8,0,0.1,0.781
203473,2014-15,0.375,0,0,0,0,0
203521,2014-15,0.647,0.182,0.6,0.5,0.2,0.75
2736,2014-15,0.581,0.25,0.5,0.125,0.3,0.714
2564,2014-15,0.5,0.4,0.4,0.4,0.2,0
203476,2014-15,0.308,0.667,0.3,0,0,0.538
203915,2014-15,0.2,0.333,1.2,0.25,0.8,0
201595,2014-15,0.75,0,0,0,0,0
201609,2014-15,0.553,0.522,0.6,0.286,0.2,0.909
204054,2014-15,0.5,0,0,0,0,0
203580,2014-15,0,0,0,0,0,0
203083,2014-15,0.407,0.471,0.6,0,0,0.467
201162,2014-15,0.476,0.375,0.4,0.5,0.3,0
1495,2014-15,0.485,0.349,1.3,0,0,0.565
2399,2014-15,0.556,0.333,0.3,0.333,0.2,0.833
201142,2014-15,0.875,0.5,2.3,0.5,1.3,1
203921,2014-15,0.25,0.167,0.8,0.25,0.5,0.5
201961,2014-15,0.321,0.217,0.8,0.222,0.3,1
101145,2014-15,0.714,0.468,1.8,0.231,0.4,0.854
203898,2014-15,0,0,0,0,0,0
203516,2014-15,0.6,0,0.2,0,0.2,0
2501,2014-15,0.333,0,0,0,0,0
201936,2014-15,0.525,0.321,1.4,0.091,0.3,0.704
203957,2014-15,0.389,0,0.1,0,0.1,0
203105,2014-15,1,0,0.5,0,0,0
202702,2014-15,0.44,0.632,0.8,0,0,0.625
200770,2014-15,0,0,0,0,0,0
202324,2014-15,0.355,0.333,0.8,0,0,0.731
101109,2014-15,0.5,0.667,1.5,0.5,1,0
202361,2014-15,0,0,0,0,0,0
203095,2014-15,0.423,0.357,0.5,0.286,0.3,0.733
200751,2014-15,0.182,0.222,0.8,0.125,0.7,0
203479,2014-15,0,0,1,0,1,0
204025,2014-15,0,0,0,0,0,0
202690,2014-15,0.75,0.333,0.4,0,0.1,1
200777,2014-15,0.833,0.5,0.3,0,0,0.5
101112,2014-15,0.37,0.444,0.3,0.429,0.3,1
201568,2014-15,0.471,0.6,0.6,0.625,0.5,0.833
204038,2014-15,0.611,0.353,0.9,0.455,0.6,1
101128,2014-15,1,0,0,0,0,0
708,2014-15,0.533,0.333,0.4,0,0.1,0.5
201188,2014-15,0.707,0.417,1.2,1,0,0.794
2200,2014-15,0.667,0.576,0.8,0,0,0.824
200752,2014-15,0.483,0.324,1.2,0.125,0.3,1
202087,2014-15,0.455,0,0,0,0,0
202331,2014-15,1,0.5,1,0,0.5,0
201959,2014-15,0.706,0.667,0.4,0,0,0.5
1938,2014-15,0.464,0.467,1.1,0.222,0.3,0.69
203497,2014-15,0.333,0.4,0.2,0,0,0.429
2400,2014-15,0.286,0.143,1,0.5,0.3,0
203462,2014-15,0.333,1,0.3,1,0.3,0
203932,2014-15,0.429,1,0.1,1,0.1,0
2732,2014-15,0.5,0,0.4,0,0.3,0.8
201569,2014-15,0.548,0.6,0.8,0.692,0.4,0.8
101162,2014-15,0.5,0.5,0.4,0,0,0.857
101122,2014-15,0.4,1,0.4,1,0.4,0
203924,2014-15,0.35,0.333,0.2,0.5,0.1,0.667
201980,2014-15,0.467,0.448,1,0.455,0.7,0.947
203110,2014-15,0.737,0.4,0.5,0,0.1,0.5
203475,2014-15,0,0,2,0,0,0
101123,2014-15,0.333,0.167,0.7,0.286,0.4,0.667
203210,2014-15,0,0,0,0,0,0
201145,2014-15,0.486,0.289,1.1,0,0.3,0.96
2584,2014-15,0.357,0.333,0.4,0,0.1,1
201933,2014-15,0.633,0.5,0.7,0.5,0.1,0.571
203268,2014-15,0,0,0,0,0,0
203798,2014-15,0,0,0.3,0,0.3,0
202706,2014-15,1,0,0,0,0,0
203120,2014-15,0.5,0,0,0,0,0
201946,2014-15,0.429,1,0.1,0,0,0
203501,2014-15,0.292,0.375,0.7,0.182,0.5,0.625
201935,2014-15,0.657,0.471,1.5,0.533,0.4,0.754
203090,2014-15,0.286,1,0.1,0,0,0
2734,2014-15,0.615,0.667,0.2,0,0.1,0.778
203914,2014-15,0.286,0,0.3,0,0.3,1
203925,2014-15,0.429,0,0.1,0,0.1,0
202699,2014-15,0.447,0.652,0.6,0.5,0.2,0.737
2617,2014-15,0.692,0,0,0,0,0
201150,2014-15,0.375,0.5,0.3,0.5,0.3,0
101236,2014-15,1,0,0,0,0,0
202330,2014-15,0.364,0.341,1.3,0.091,0.3,0.833
2217,2014-15,1,1,2,0,0,0.333
201945,2014-15,0.394,0.333,0.9,0,0.1,0.929
203089,2014-15,0.417,0.667,0.3,0,0,0.5
201579,2014-15,0.528,0.348,0.6,0,0.1,0.9
201581,2014-15,0.273,0.667,0.3,0,0,0.25
2403,2014-15,0.593,0.526,0.7,0,0,0.25
201588,2014-15,0.65,0.39,2.1,0.235,0.9,0.913
201941,2014-15,0.355,0.484,1,0,0,0.786
203524,2014-15,0.469,0.444,0.3,0.333,0.1,0.833
2550,2014-15,0.72,0.462,0.5,0.444,0.4,0.667
201950,2014-15,0.444,0.2,0.6,0.333,0.2,1
203200,2014-15,0.5,0,0,0,0,1
200797,2014-15,0.333,0,0,0,0,1
203918,2014-15,0.5,0.385,0.9,0,0.2,0.6
201143,2014-15,0.71,0.481,0.9,0,0,0.588
2730,2014-15,0.538,1,0.1,0,0,0.6
203133,2014-15,0.4,1,0.2,0,0,0
2743,2014-15,0.571,0.333,0.6,0,0,0.333
201586,2014-15,0.448,0.368,0.7,0.25,0.3,0.75
2738,2014-15,0.773,0.5,0.3,0,0.1,0.875
101141,2014-15,0.538,0.462,1,0,0.1,0.375
204060,2014-15,0.261,0.2,0.2,0.333,0.1,0.5
202681,2014-15,0.667,0.351,1.4,0.364,0.4,0.958
101127,2014-15,0.515,0.281,1,0.167,0.4,0.929
202704,2014-15,0.4,0.386,1.5,0.25,0.4,0.895
203108,2014-15,1,0,0,0,0,0
2544,2014-15,0.68,0.333,1.8,0.353,0.7,0.771
2744,2014-15,0.444,0.375,1.2,0,0,0.583
203928,2014-15,0,0,0,0,0,0
2210,2014-15,0.75,0.667,0.2,1,0.1,0.7
203098,2014-15,0.5,0,0.5,0,0.5,0
201943,2014-15,0.5,0.36,1.6,0.5,0.6,0.857
201973,2014-15,0.417,1,0.3,0,0,0
101161,2014-15,0.615,0.833,0.5,0,0,0.7
203187,2014-15,0.5,0.5,1,0.5,1,0
201949,2014-15,0.333,1,0.2,1,0.1,0.5
2207,2014-15,0.541,0.365,1.4,0.471,0.5,0.714
203910,2014-15,0.8,1,0.2,0,0,0
204020,2014-15,0.571,1,0.4,1,0.1,0
202325,2014-15,0.342,0.5,0.6,0.3,0.3,1
2563,2014-15,0.333,0,0,0,0,1
2592,2014-15,0.5,0,0.1,0,0.1,0
203093,2014-15,0.615,0.5,0.5,1,0.1,0.667
203103,2014-15,0.333,1,0.1,1,0.1,0
201599,2014-15,0.606,0.667,0.1,0,0,0.421
202366,2014-15,1,0,0,0,0,0
202709,2014-15,0.478,1,0.1,0,0,0.692
2549,2014-15,0.125,0,0.1,0,0,0
202683,2014-15,0.364,0.333,0.5,0,0.1,0.667
203508,2014-15,0.75,0,0,0,0,0
203527,2014-15,0.455,0.143,0.6,0.25,0.4,1
203077,2014-15,0.522,0,0,0,0,0.471
203930,2014-15,0.5,0,0,0,0,1
202688,2014-15,0.517,0.345,1.9,0.25,0.7,0.968
2594,2014-15,0.742,0.615,0.4,0.636,0.4,0.92
201585,2014-15,0.5,0,0,0,0,0
203897,2014-15,0.308,0.267,1.2,0.4,0.4,0.917
203087,2014-15,0.222,0,0.4,0,0.3,1
201171,2014-15,0.571,0.5,0.3,0,0,1
203499,2014-15,0.286,0.364,0.5,0,0.1,1
203530,2014-15,0,0,0,0,0,0
201951,2014-15,0.433,0.355,1,0.25,0.1,1
203495,2014-15,0,0,0,0,0,0
201584,2014-15,0.694,0.429,0.4,0.5,0.2,0.9
101135,2014-15,0.5,0,0.2,0,0,0.5
203458,2014-15,0.579,0.333,0.2,0,0,1
202695,2014-15,0.55,0.273,0.6,0,0.1,0.636
203086,2014-15,0.333,0,0,0,0,1
202720,2014-15,0.5,0,0,0,0,0
203081,2014-15,0.525,0.311,1.5,0.269,0.7,0.781
202391,2014-15,0.333,0.278,0.7,0.286,0.3,0.8
2733,2014-15,0.714,1,0.1,0,0,0.5
201572,2014-15,0.581,0.421,1.2,0,0,0.889
201577,2014-15,0.56,0.429,0.3,0,0,0.8
201567,2014-15,0.6,0.273,0.4,0,0.2,0.75
200768,2014-15,0.548,0.339,2,0.182,0.4,0.806
101249,2014-15,0,0,1,0,0,0
202714,2014-15,0.75,0,0.3,0,0.3,0.5
101133,2014-15,0.25,1,0.1,0,0,1
203906,2014-15,0.333,0,0.2,0,0,0
1890,2014-15,0.7,0.667,0.3,0,0,0
203088,2014-15,0,0,0,0,0,0
201858,2014-15,0,0,0,0,0,0
2755,2014-15,0.368,0.346,1.4,0.5,0.5,0.714
202083,2014-15,0.581,0.172,0.9,0.091,0.7,0.714
101131,2014-15,0.4,0,0,0,0,0
201564,2014-15,0.368,0.333,0.8,0.167,0.3,0.75
201601,2014-15,0.417,0.2,0.4,0.25,0.2,0.6
203949,2014-15,0.5,1,0.3,0,0,0.5
203492,2014-15,0.444,0.222,0.5,0,0.2,0
203468,2014-15,0.375,0.5,0.5,0.5,0.3,0
203909,2014-15,0.385,0.286,0.5,0.333,0.2,0
203926,2014-15,0,0,0,0,0,0
203956,2014-15,0,0,0,0,0,0
201580,2014-15,0,0.667,1.5,0,0,1
203463,2014-15,0.464,0.143,0.3,0.167,0.2,0.8
201177,2014-15,0.667,0,0,0,0,0.5
201975,2014-15,0.375,0.333,0.8,0.167,0.4,0.778
203114,2014-15,0.429,0.364,1.3,0.3,0.6,0.8
101139,2014-15,0.517,0.214,1,0.316,0.7,0.905
1889,2014-15,0.538,0.333,0.7,0,0.2,0.667
2034,2014-15,0.625,0,0,0,0,0
201988,2014-15,0.667,0.286,1.2,0.333,1,0.75
202407,2014-15,0.308,0,0.2,0,0,1
200794,2014-15,0.774,0.375,0.5,0,0.1,0.533
202703,2014-15,0.688,0.545,0.7,0.625,0.5,0.8
202328,2014-15,0.36,0.52,1,0,0,0.417
202734,2014-15,0.556,0.5,0.4,1,0.1,0.75
203961,2014-15,0,0,0,0,0,0
202721,2014-15,0.333,0,0,0,0,0
202694,2014-15,0.304,0.364,0.5,0.2,0.2,0.75
202693,2014-15,0.463,0.473,1.3,0.294,0.4,0.778
201627,2014-15,0.375,0.421,0.6,0.357,0.4,1
202700,2014-15,0.75,0.444,0.4,0,0,0.5
202389,2014-15,0.813,0.75,0.5,0,0,0.667
203498,2014-15,0,0.667,0.6,1,0.2,0
203488,2014-15,0.333,1,0.3,0,0,0
203894,2014-15,0.714,1,0.1,0,0,0
202390,2014-15,0.5,0.15,0.8,0,0.4,0.842
2749,2014-15,0.417,0.333,1,0.333,0.3,0
203094,2014-15,0,0,0,0,0,0
201149,2014-15,0.656,0.5,0.5,0,0,0.625
203457,2014-15,0.455,0.588,0.8,0,0,0.5
200779,2014-15,0,0,0,0,0,0
1717,2014-15,0.676,0.49,1.4,0.375,0.5,0.778
203994,2014-15,0.2,1,0.2,0,0,1
203948,2014-15,0,0,0,0,0,0
203124,2014-15,0.5,0.5,0.3,0,0,1
203506,2014-15,0.395,0.451,1.3,0.3,0.3,0.76
203482,2014-15,0.368,0.222,0.5,0,0.3,0.667
202620,2014-15,0,0,0,0,0,0
2585,2014-15,0.464,0.25,0.7,0,0,0.5
203123,2014-15,0.8,0,0,0,0,1
203953,2014-15,0.444,0.5,0.9,0,0,0
2225,2014-15,0.526,0.429,1.1,0.5,0.2,0.667
202718,2014-15,0.667,0.636,0.7,0.455,0.3,0.889
202335,2014-15,0.545,0.471,0.5,0.333,0.3,0.778
101108,2014-15,0.6,0.273,1.6,0.125,0.5,0.909
203940,2014-15,0.167,0,0.2,0,0.2,0
203901,2014-15,0.429,0.462,0.6,0.333,0.1,0.5
201593,2014-15,0.385,0.455,0.8,0,0,1
2570,2014-15,0.667,0.25,1.3,0,0,0
1718,2014-15,0.529,0.448,0.9,0.438,0.5,0.778
203486,2014-15,0.462,0,0.1,0,0,1
203101,2014-15,0.375,0.333,0.8,0,0,0
202347,2014-15,0.778,0.5,0.2,0.4,0.2,0.5
203490,2014-15,0.438,1,0.1,0,0,0.5
203939,2014-15,0,0,0.5,0,0,0
203515,2014-15,0.444,0,0,0,0,1
201985,2014-15,0.333,0,0,0,0,0
101179,2014-15,0.556,0,0,0,0,0.5
203143,2014-15,0.438,0,0.1,0,0.1,1
2419,2014-15,0.519,0.8,0.2,1,0.1,1
2216,2014-15,0.75,0.361,1,0,0,0.636
200755,2014-15,0.606,0.15,0.6,0,0.4,0.8
2202,2014-15,0.333,0.333,1,0.5,0.7,1
2557,2014-15,0.6,0,0.2,0,0,1
203085,2014-15,0.538,0,0.1,0,0,0
203460,2014-15,0.545,0.4,0.2,0,0.1,0.5
203148,2014-15,0.5,0.5,0.6,0,0.2,1
101126,2014-15,1,0,0.3,0,0,0
203080,2014-15,0.333,0.5,0.3,0,0,0.333
203922,2014-15,0,0,0.5,0,0.5,0.5
200765,2014-15,0.484,0.35,0.6,1,0,0.182
201565,2014-15,0.727,0.289,2,0.167,0.8,0.917
203082,2014-15,0.444,0.75,0.3,0.333,0.1,1
201937,2014-15,0.429,0.308,0.9,0.5,0.3,0.833
204014,2014-15,0.278,0.667,0.2,0.5,0.1,0
201575,2014-15,1,1,0.5,0,0,0
203135,2014-15,0.5,0.5,0.3,0,0,1
2422,2014-15,0,0,0,0,0,0
203960,2014-15,0.231,0.75,0.3,0,0.1,1
202336,2014-15,0.455,0,0.2,0,0,1
203471,2014-15,0.833,1,0.3,1,0.1,0.857
2449,2014-15,0.542,0.2,0.2,0,0,0.429
203118,2014-15,0.3,0.5,0.2,0.5,0.2,0
200757,2014-15,0.615,1,0.1,0,0,0
202338,2014-15,0.333,1,0.3,0,0,0
201196,2014-15,0.273,0.667,0.3,1,0.1,0.5
202697,2014-15,0.35,0.25,0.4,0.4,0.3,0.5
203144,2014-15,0.5,0,1,0,0.3,0.889
203156,2014-15,0.25,0.667,0.5,0,0.1,0
202713,2014-15,0.25,0.222,0.5,0.2,0.3,0.667
202388,2014-15,0.308,0.75,0.9,0.667,0.2,0.917
203935,2014-15,0.429,0.529,0.6,0.556,0.3,0.556
202397,2014-15,0.286,0.3,1.4,0.286,0.5,0.6
2747,2014-15,0.458,0.412,0.7,0.25,0.3,1
201160,2014-15,0.522,0.3,0.4,0,0,0.846
2746,2014-15,0.5,0.391,0.8,0.286,0.2,0.5
203893,2014-15,0,0,0,0,0,0
203503,2014-15,0.611,0,0.2,0,0.1,0
201578,2014-15,0.7,0.5,0.6,0,0,0.8
201168,2014-15,0.429,0.333,0.2,0,0,0
203917,2014-15,0.222,0,0.2,0,0.2,0.667
202362,2014-15,0.5,0.125,0.6,0.2,0.4,1
203950,2014-15,0,0,0,0,0,0.5
2405,2014-15,0.222,0.5,0.4,0,0,0.6
201155,2014-15,0.536,0.433,1.1,0.222,0.3,0.867
203096,2014-15,0.44,0.333,1.1,0.231,0.5,0.727
203106,2014-15,0.4,0,0,0,0,0.5
201952,2014-15,0.69,0.429,1,0.2,0.2,0.929
203141,2014-15,0.333,0.25,0.4,0,0.2,1
2742,2014-15,0.333,0.333,1,1,0.3,0
202066,2014-15,0.5,0,0,0,0,0.25
1891,2014-15,0.769,0.25,0.3,0.25,0.2,1
202738,2014-15,0.552,0.355,1.1,0.2,0.5,0.893
202498,2014-15,0.55,0.429,0.7,0,0.1,1
203138,2014-15,0.16,0.333,0.4,0.333,0.2,1
201574,2014-15,0.368,0.4,0.3,0,0,0.875
202691,2014-15,0.773,0.346,1.2,0.353,0.8,1
202684,2014-15,0.72,0.5,0.3,0,0,1
201977,2014-15,0.2,0.333,0.3,0,0.1,0
201229,2014-15,0.385,0.2,0.8,0.222,0.7,0
200782,2014-15,0.41,0.348,0.6,0.1,0.3,0.813
2045,2014-15,0.667,0,0,0,0,0
202323,2014-15,0.471,0.417,1.1,0.5,0.1,0.667
2757,2014-15,0.7,1,0.2,0,0,0
202685,2014-15,0.318,0.222,0.4,0,0,0.75
2760,2014-15,0.333,1,0.3,0,0,0
202349,2014-15,0.37,0.25,0.3,0.167,0.2,0
101111,2014-15,0.286,0.167,0.9,0.25,0.6,1
203943,2014-15,0,0,0,0,0,0
202696,2014-15,0.395,0.441,0.9,0,0,0.733
2548,2014-15,0.567,0.319,1.6,0.25,0.4,0.838
203079,2014-15,0.5,0.385,0.6,0.167,0.3,0
201611,2014-15,0.556,0.444,1,0.444,1,0
202689,2014-15,0.387,0.317,2,0.2,0.5,0.833
202322,2014-15,0.525,0.456,1.7,0.308,0.3,0.738
2222,2014-15,0.2,0,0,0,0,0
203933,2014-15,0,0.5,4,0,1,0
201228,2014-15,0.417,0.438,0.7,0.375,0.3,0.8
204037,2014-15,0.167,0,0.3,0,0,0
101110,2014-15,0.2,0.5,0.4,0.5,0.4,0
2561,2014-15,0.548,0.429,0.9,0,0.1,0.688
201566,2014-15,0.464,0.313,2.9,0.056,0.6,0.711
202355,2014-15,0.5,0.833,0.8,0,0,0.6
203952,2014-15,0.314,0.407,0.8,0,0.1,0.773
101114,2014-15,0.577,0.318,0.8,0.375,0.3,0.9
202682,2014-15,0.438,0.375,0.5,0.25,0.3,0.5
101150,2014-15,0.387,0.393,0.9,0.333,0.6,1
101107,2014-15,0.429,0.5,0.2,0.5,0.1,0.75
2590,2014-15,0.296,0.372,1.6,0.269,1,0.944
200761,2014-15,0.462,0,0.2,0,0.2,0
201148,2014-15,0.583,0.5,0.2,0,0,0
2748,2014-15,0.5,0.333,0.8,0.5,0.3,0
203100,2014-15,0.429,0.727,1.6,0.333,0.4,0.778
203923,2014-15,0.333,0,0,0,0,0
201156,2014-15,0.4,0.2,0.5,0.333,0.3,0.833
201152,2014-15,0.469,0.484,1,0.667,0.1,0.571
203469,2014-15,0.458,0.714,0.3,0,0,0
203092,2014-15,0.552,0.625,0.3,0,0,0.875
203112,2015-16,0.5,1,0.1,0,0,0.833
203500,2015-16,0.567,0.467,0.5,0,0,0.625
201167,2015-16,0.367,0.36,1.7,0.263,0.6,1
201582,2015-16,0,0.5,1,0,0.5,0
202332,2015-16,0.333,0.8,1.7,0,0,0
200746,2015-16,0.696,0.4,0.9,0,0,0.875
202730,2015-16,0.55,0.333,0.3,0,0,0
2754,2015-16,0.6,0.375,0.3,0,0,0.833
202329,2015-16,0.5,0.316,0.7,0.111,0.3,1
200811,2015-16,0.667,0,0,0,0,1
2365,2015-16,0.75,0,0,0,0,1
101187,2015-16,0,0,0,0,0,0
202341,2015-16,0.222,0,0,0,0,1
1626147,2015-16,0.5,1,0.1,0,0,0.5
203937,2015-16,0.8,0.8,0.5,1,0.1,1
201583,2015-16,0.394,0.231,0.4,0.125,0.2,0.917
203507,2015-16,0.514,0.5,0.5,0.333,0.1,0.714
2546,2015-16,0.448,0.385,1.8,0.313,0.6,0.909
201202,2015-16,1,0,0,0,0,0
2772,2015-16,0.587,0.382,0.7,0.261,0.5,0.75
201589,2015-16,0.391,0.267,0.7,0,0.2,1
201600,2015-16,1,0,0,0,0,0
201571,2015-16,0.455,0.5,0.7,0.5,0.7,1
201965,2015-16,1,0,0,0,0,0
202337,2015-16,0.286,0.4,0.4,0,0.1,1
203946,2015-16,0,1,1,0,0,0
2571,2015-16,1,0,0.3,0,0,0
200826,2015-16,0.478,0.316,0.8,0.3,0.4,1
200745,2015-16,0.429,0,0.1,0,0,1
203084,2015-16,0.826,0.545,0.5,0.444,0.4,0.667
2440,2015-16,0.559,0.25,0.5,0.25,0.4,1
203115,2015-16,0.462,0.27,0.9,0.118,0.4,0.935
101138,2015-16,0.389,0.75,0.4,0,0,0.667
201587,2015-16,0.517,0.188,1.1,0.143,0.7,1
201573,2015-16,0.5,0.313,0.8,0.6,0.3,0.625
203382,2015-16,0.652,0.333,0.1,0,0,1
203145,2015-16,0.483,0.5,0.6,0.714,0.2,0.875
203078,2015-16,0.5,0.462,1.2,0.455,0.5,0.647
201563,2015-16,0.333,0,0.1,0,0.1,0
201158,2015-16,0.37,0.263,0.7,0.167,0.4,0.5
201976,2015-16,0.571,0.429,0.4,0.4,0.3,0.7
202687,2015-16,0.71,0.667,0.1,0,0,0.667
202357,2015-16,0.429,0,0.2,0,0.1,0.75
204028,2015-16,0,0,0,0,0,0
2581,2015-16,0.2,0,0,0,0,0
202339,2015-16,0.333,0.273,1.5,0,0.3,0.789
202711,2015-16,0.375,0.714,0.3,0.5,0.2,0.667
101106,2015-16,0.846,0.667,0.2,0,0,0.5
1626164,2015-16,0.333,0.4,0.6,0.667,0.1,0.833
202344,2015-16,0.28,0.444,0.4,0.5,0.1,0.688
2547,2015-16,0.667,0.344,1.2,0.3,0.4,0.556
202340,2015-16,0.514,0.455,0.9,0.25,0.5,0.667
201147,2015-16,0.613,0.357,0.5,0.444,0.3,0.5
201166,2015-16,0.556,0.556,1,0.333,0.7,0.667
1626148,2015-16,0.25,0,0,0,0,0
203900,2015-16,0.5,1,0.2,0,0,1
977,2015-16,0.389,0.314,1.9,0.333,1,0.941
201978,2015-16,0.353,0,0,0,0,0
203493,2015-16,1,0,0.5,0,0.5,0
203504,2015-16,0.368,0.333,0.9,0.444,0.5,0.5
202692,2015-16,0.286,0.5,1.3,0.5,0.3,1
2406,2015-16,1,0,0,0,0,0
202710,2015-16,0.553,0.453,1.7,0.364,0.6,0.816
2446,2015-16,1,0,0,0,0,0
101181,2015-16,0.423,0.333,0.2,0.333,0.1,0
203484,2015-16,0.667,0.421,0.6,0.308,0.4,0.667
203477,2015-16,0.111,0.133,0.6,0.083,0.4,0.667
203991,2015-16,0.615,0.667,0.2,0,0,0.5
201960,2015-16,0.429,0.333,0.4,0.333,0.4,0.75
1713,2015-16,0.417,0.25,0.3,0,0.3,1
203487,2015-16,0.55,0.273,0.6,0,0.1,0.583
201956,2015-16,0.3,0,0.3,0,0.3,1
1626161,2015-16,0.667,0.667,0.3,0,0,1
201596,2015-16,0.8,0.5,0.5,0.333,0.2,0.824
2199,2015-16,0.389,0.571,0.4,0,0,0
1626176,2015-16,1,0,0,0,0,0
203546,2015-16,1,1,0.3,0,0,0
203903,2015-16,0.44,0.5,0.8,0.5,0.1,0.882
202708,2015-16,0.4,0.167,0.3,0,0.1,1
201954,2015-16,0.344,0.333,0.8,0.308,0.4,0.824
2555,2015-16,0.5,0,0.3,0,0,0
201144,2015-16,0.643,0.219,1.1,0.3,0.4,0.682
1626192,2015-16,1,0,0,0,0,0
203142,2015-16,0,0,0,0,0,0
202326,2015-16,0.375,0.333,1.3,0,0.2,0.719
203496,2015-16,0.083,0.174,1,0.143,0.6,0.643
203459,2015-16,0.515,0.5,0.4,0.286,0.2,0
2037,2015-16,0.611,0.357,0.8,0.357,0.4,0.875
203109,2015-16,0.514,0.563,0.9,0.474,0.5,0.929
201967,2015-16,0.429,0.267,0.5,0.125,0.3,0
203099,2015-16,1,0,0,0,0,0
203552,2015-16,0.429,0.667,0.4,1,0.1,1
201939,2015-16,0.857,0.475,2.1,0.367,1.1,0.949
203584,2015-16,0.5,0.8,1.3,1,0.8,0
203076,2015-16,0.5,0.581,1,0.556,0.3,0.824
202334,2015-16,0.5,0.6,0.3,0,0,0.7
201942,2015-16,0.643,0.375,1.7,0.75,0.1,0.843
203473,2015-16,0.5,0,0,0,0,0
1626214,2015-16,0,0,0,0,0,1
203521,2015-16,0.667,0.25,0.2,0.25,0.2,1
2736,2015-16,0.606,0.579,0.6,0.571,0.4,0.714
2564,2015-16,1,0,0,0,0,0.5
203476,2015-16,0.357,0.714,0.5,0.5,0.1,0.882
203915,2015-16,1,0.4,5,0,1,0.5
201962,2015-16,0.417,0.167,0.5,0,0.4,0.75
201609,2015-16,0.576,0.429,0.4,0.4,0.2,0.813
